hcpcs_code,hcpcs_description,year,bene_unique_cnt,line_srvc_cnt
J1050,"Injection, medroxyprogesterone acetate, 1 mg",2013,288.0,71169.0
J1050,"Injection, medroxyprogesterone acetate, 1 mg",2014,462.0,87437.0
J1050,"Injection, medroxyprogesterone acetate, 1 mg",2015,539.0,125403.0
J1051,"Injection, medroxyprogesterone acetate, 50 mg",2012,233.0,1294.0
J1060,"Injection, testosterone cypionate and estradiol cypionate, up to 1 ml",2012,102.0,358.0
J1070,"Injection, testosterone cypionate, up to 100 mg",2012,10864.0,117183.7
J1070,"Injection, testosterone cypionate, up to 100 mg",2013,12002.0,134786.6
J1070,"Injection, testosterone cypionate, up to 100 mg",2014,9297.0,111771.0
J1071,"Injection, testosterone cypionate, 1mg",2015,38778.0,51705825.2
J1080,"Injection, testosterone cypionate, 1 cc, 200 mg",2012,45621.0,320588.1
J1080,"Injection, testosterone cypionate, 1 cc, 200 mg",2013,52052.0,384264.7
J1080,"Injection, testosterone cypionate, 1 cc, 200 mg",2014,38795.0,301849.6
J1094,"Injection, dexamethasone acetate, 1 mg",2012,11219.0,16354.0
J1100,"Injection, dexamethasone sodium phosphate, 1mg",2012,1020630.0,19997701.4
J1100,"Injection, dexamethasone sodium phosphate, 1mg",2013,1063529.0,19359075.4
J1100,"Injection, dexamethasone sodium phosphate, 1mg",2014,1097738.0,19122265.7
J1100,"Injection, dexamethasone sodium phosphate, 1mg",2015,1151437.0,18927905.4
J1110,"Injection, dihydroergotamine mesylate, per 1 mg",2012,560.0,1199.0
J1110,"Injection, dihydroergotamine mesylate, per 1 mg",2013,883.0,1664.0
J1110,"Injection, dihydroergotamine mesylate, per 1 mg",2014,879.0,1774.0
J1110,"Injection, dihydroergotamine mesylate, per 1 mg",2015,748.0,1557.0
J1160,"Injection, digoxin, up to 0. 5 mg",2013,28.0,30.0
J1160,"Injection, digoxin, up to 0.5 mg",2012,16.0,16.0
J1160,"Injection, digoxin, up to 0.5 mg",2014,32.0,52.0
J1160,"Injection, digoxin, up to 0.5 mg",2015,24.0,40.0
J1170,"Injection, hydromorphone, up to 4 mg",2012,8478.0,1314656.7
J1170,"Injection, hydromorphone, up to 4 mg",2013,5279.0,539792.5
J1170,"Injection, hydromorphone, up to 4 mg",2014,4686.0,507894.5
J1170,"Injection, hydromorphone, up to 4 mg",2015,4278.0,363719.3
J1190,"Injection, dexrazoxane hydrochloride, per 250 mg",2012,45.0,142.0
J1190,"Injection, dexrazoxane hydrochloride, per 250 mg",2013,16.0,19.0
J1200,"Injection, diphenhydramine hcl, up to 50 mg",2012,183445.0,687473.5
J1200,"Injection, diphenhydramine hcl, up to 50 mg",2013,174753.0,655432.0
J1200,"Injection, diphenhydramine hcl, up to 50 mg",2014,173112.0,640669.0
J1200,"Injection, diphenhydramine hcl, up to 50 mg",2015,165895.0,613425.9
J1205,"Injection, chlorothiazide sodium, per 500 mg",2013,12.0,24.0
J1205,"Injection, chlorothiazide sodium, per 500 mg",2015,19.0,26.0
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2012,1150.0,5387.0
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2013,1059.0,5940.0
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2014,955.0,5537.0
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2015,909.0,5779.0
J1230,"Injection, methadone hcl, up to 10 mg",2012,81.0,216.0
J1230,"Injection, methadone hcl, up to 10 mg",2013,79.0,186.0
J1230,"Injection, methadone hcl, up to 10 mg",2014,71.0,170.0
J1230,"Injection, methadone hcl, up to 10 mg",2015,64.0,189.0
J1240,"Injection, dimenhydrinate, up to 50 mg",2012,45.0,79.0
J1240,"Injection, dimenhydrinate, up to 50 mg",2013,139.0,286.5
J1240,"Injection, dimenhydrinate, up to 50 mg",2014,138.0,374.0
J1240,"Injection, dimenhydrinate, up to 50 mg",2015,208.0,518.0
J1245,"Injection, dipyridamole, per 10 mg",2012,128009.0,588707.7
J1245,"Injection, dipyridamole, per 10 mg",2013,96117.0,442450.5
J1245,"Injection, dipyridamole, per 10 mg",2014,88491.0,411693.8
J1245,"Injection, dipyridamole, per 10 mg",2015,81233.0,383025.9
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2012,20798.0,22623.0
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2013,13028.0,14275.0
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2014,12723.0,13921.0
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2015,11416.0,12587.0
J1260,"Injection, dolasetron mesylate, 10 mg",2012,460.0,3491.0
J1260,"Injection, dolasetron mesylate, 10 mg",2013,51.0,509.0
J1260,"Injection, dolasetron mesylate, 10 mg",2015,28.0,252.0
J1265,"Injection, dopamine hcl, 40 mg",2012,113.0,492.0
J1265,"Injection, dopamine hcl, 40 mg",2013,18.0,18.0
J1267,"Injection, doripenem, 10 mg",2015,41.0,182132.0
J1335,"Injection, ertapenem sodium, 500 mg",2012,6208.0,87723.0
J1335,"Injection, ertapenem sodium, 500 mg",2013,6150.0,85826.0
J1335,"Injection, ertapenem sodium, 500 mg",2014,7180.0,97767.0
J1335,"Injection, ertapenem sodium, 500 mg",2015,7615.0,104900.0
J1364,"Injection, erythromycin lactobionate, per 500 mg",2012,129.0,192.0
J1364,"Injection, erythromycin lactobionate, per 500 mg",2013,204.0,258.0
J1364,"Injection, erythromycin lactobionate, per 500 mg",2014,215.0,336.0
J1364,"Injection, erythromycin lactobionate, per 500 mg",2015,322.0,459.0
J1380,"Injection, estradiol valerate, up to 10 mg",2012,714.0,4431.0
J1380,"Injection, estradiol valerate, up to 10 mg",2013,651.0,6034.0
J1380,"Injection, estradiol valerate, up to 10 mg",2014,391.0,3148.5
J1380,"Injection, estradiol valerate, up to 10 mg",2015,299.0,2570.0
J1410,"Injection, estrogen  conjugated, per 25 mg",2012,278.0,1251.0
J1410,"Injection, estrogen  conjugated, per 25 mg",2013,287.0,1285.0
J1410,"Injection, estrogen  conjugated, per 25 mg",2014,133.0,354.0
J1410,"Injection, estrogen  conjugated, per 25 mg",2015,64.0,320.0
J1439,"Injection, ferric carboxymaltose, 1mg",2015,17943.0,24513898.0
J1440,"Injection, filgrastim (g-csf), 300 mcg",2012,10275.0,59586.0
J1440,"Injection, filgrastim (g-csf), 300 mcg",2013,9027.0,46382.0
J1441,"Injection, filgrastim (g-csf), 480 mcg",2012,21857.0,116575.0
J1441,"Injection, filgrastim (g-csf), 480 mcg",2013,19510.0,100518.0
J1442,"Injection, filgrastim (g-csf), 1 microgram",2014,30563.0,60983536.0
J1442,"Injection, filgrastim (g-csf), 1 microgram",2015,27552.0,53142853.7
J1446,"Injection, tbo-filgrastim, 5 micrograms",2014,1232.0,613440.0
J1446,"Injection, tbo-filgrastim, 5 micrograms",2015,1550.0,605000.6
J1450,"Injection fluconazole, 200 mg",2012,251.0,1434.0
J1450,"Injection fluconazole, 200 mg",2013,282.0,2491.0
J1450,"Injection fluconazole, 200 mg",2014,272.0,3003.0
J1450,"Injection fluconazole, 200 mg",2015,133.0,1818.0
J1453,"Injection, fosaprepitant, 1 mg",2012,28475.0,13466844.0
J1453,"Injection, fosaprepitant, 1 mg",2013,29410.0,13821612.0
J1453,"Injection, fosaprepitant, 1 mg",2014,30538.0,14233143.0
J1453,"Injection, fosaprepitant, 1 mg",2015,30982.0,14576459.0
J1457,"Injection, gallium nitrate, 1 mg",2012,129.0,1759.0
J1457,"Injection, gallium nitrate, 1 mg",2013,47.0,675.0
J1457,"Injection, gallium nitrate, 1 mg",2014,117.0,1359.0
J1457,"Injection, gallium nitrate, 1 mg",2015,65.0,810.0
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e. g. liquid), 500 mg",2013,568.0,187645.0
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2012,663.0,223699.0
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2014,354.0,123750.0
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2015,280.0,73389.0
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2012,61.0,565.0
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2013,72.0,829.0
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2014,66.0,1130.0
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2015,62.0,1006.0
J1556,"Injection, immune globulin (bivigam), 500 mg",2014,78.0,26142.0
J1556,"Injection, immune globulin (bivigam), 500 mg",2015,179.0,55305.0
J1557,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e. g. liquid), 500 mg",2013,35.0,8861.0
J1557,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e.g. liquid), 500 mg",2014,326.0,87730.0
J1557,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e.g. liquid), 500 mg",2015,175.0,40680.0
J1561,"Injection, immune globulin, (gamunex-c/gammaked), non-lyophilized (e. g. liquid), 500 mg",2013,1336.0,597990.0
J1561,"Injection, immune globulin, (gamunex-c/gammaked), non-lyophilized (e.g. liquid), 500 mg",2014,1503.0,783717.0
J1561,"Injection, immune globulin, (gamunex-c/gammaked), non-lyophilized (e.g. liquid), 500 mg",2015,1885.0,921305.0
J1561,"Injection, immune globulin, (gamunex/gamunex-c/gammaked), non-lyophilized (e.g. liquid), 500 mg",2012,1393.0,964962.0
J1566,"Injection, immune globulin, intravenous, lyophilized (e. g. powder), not otherwise specified, 500 mg",2013,232.0,60856.0
J1566,"Injection, immune globulin, intravenous, lyophilized (e.g. powder), not otherwise specified, 500 mg",2012,141.0,32944.0
J1566,"Injection, immune globulin, intravenous, lyophilized (e.g. powder), not otherwise specified, 500 mg",2014,674.0,267153.8
J1566,"Injection, immune globulin, intravenous, lyophilized (e.g. powder), not otherwise specified, 500 mg",2015,337.0,106739.0
J1568,"Injection, immune globulin, (octagam), intravenous, non-lyophilized (e. g. liquid), 500 mg",2013,2498.0,707592.0
J1568,"Injection, immune globulin, (octagam), intravenous, non-lyophilized (e.g. liquid), 500 mg",2012,1397.0,445626.0
J1568,"Injection, immune globulin, (octagam), intravenous, non-lyophilized (e.g. liquid), 500 mg",2014,1906.0,553187.0
J1568,"Injection, immune globulin, (octagam), intravenous, non-lyophilized (e.g. liquid), 500 mg",2015,4227.0,1354937.0
J1569,"Injection, immune globulin, (gammagard liquid), intravenous, non-lyophilized, (e.g. liquid), 500 mg",2012,1586.0,488889.0
J1569,"Injection, immune globulin, (gammagard liquid), non-lyophilized, (e. g. liquid), 500 mg",2013,1244.0,396822.0
J1569,"Injection, immune globulin, (gammagard liquid), non-lyophilized, (e.g. liquid), 500 mg",2014,2019.0,554290.0
J1569,"Injection, immune globulin, (gammagard liquid), non-lyophilized, (e.g. liquid), 500 mg",2015,1628.0,496191.0
J1572,"Injection, immune globulin, (flebogamma/flebogamma dif), intravenous, non-lyophilized (e. g. liquid), 500 mg",2013,133.0,30841.0
J1572,"Injection, immune globulin, (flebogamma/flebogamma dif), intravenous, non-lyophilized (e.g. liquid), 500 mg",2012,209.0,93862.0
J1572,"Injection, immune globulin, (flebogamma/flebogamma dif), intravenous, non-lyophilized (e.g. liquid), 500 mg",2014,87.0,18648.0
J1572,"Injection, immune globulin, (flebogamma/flebogamma dif), intravenous, non-lyophilized (e.g. liquid), 500 mg",2015,86.0,19535.0
J1580,"Injection, garamycin, gentamicin, up to 80 mg",2012,65015.0,122715.1
J1580,"Injection, garamycin, gentamicin, up to 80 mg",2013,69867.0,133363.7
J1580,"Injection, garamycin, gentamicin, up to 80 mg",2014,66989.0,126756.9
J1580,"Injection, garamycin, gentamicin, up to 80 mg",2015,70512.0,136658.4
J1599,"Injection, immune globulin, intravenous, non-lyophilized (e. g. liquid), not otherwise specified, 500 mg",2013,52.0,33531.0
J1600,"Injection, gold sodium thiomalate, up to 50 mg",2012,41.0,283.0
J1600,"Injection, gold sodium thiomalate, up to 50 mg",2013,19.0,68.0
J1600,"Injection, gold sodium thiomalate, up to 50 mg",2014,13.0,14.0
J1602,"Injection, golimumab, 1 mg, for intravenous use",2014,1196.0,689578.2
J1602,"Injection, golimumab, 1 mg, for intravenous use",2015,3013.0,1858162.4
J1610,"Injection, glucagon hydrochloride, per 1 mg",2012,2368.0,2660.0
J1610,"Injection, glucagon hydrochloride, per 1 mg",2013,2511.0,2743.0
J1610,"Injection, glucagon hydrochloride, per 1 mg",2014,2729.0,3192.0
J1610,"Injection, glucagon hydrochloride, per 1 mg",2015,3012.0,3560.0
J1626,"Injection, granisetron hydrochloride, 100 mcg",2012,49843.0,2384709.0
J1626,"Injection, granisetron hydrochloride, 100 mcg",2013,44890.0,2253472.0
J1626,"Injection, granisetron hydrochloride, 100 mcg",2014,40738.0,1937721.0
J1626,"Injection, granisetron hydrochloride, 100 mcg",2015,39033.0,1833757.0
J1630,"Injection, haloperidol, up to 5 mg",2012,44.0,47.0
J1630,"Injection, haloperidol, up to 5 mg",2013,82.0,102.0
J1630,"Injection, haloperidol, up to 5 mg",2014,100.0,120.0
J1630,"Injection, haloperidol, up to 5 mg",2015,67.0,107.0
J1631,"Injection, haloperidol decanoate, per 50 mg",2012,1919.0,25122.0
J1631,"Injection, haloperidol decanoate, per 50 mg",2013,2421.0,27414.5
J1631,"Injection, haloperidol decanoate, per 50 mg",2014,2292.0,24374.0
J1631,"Injection, haloperidol decanoate, per 50 mg",2015,1706.0,15837.0
J1640,"Injection, hemin, 1 mg",2012,13.0,28.0
J1642,"Injection, heparin sodium, (heparin lock flush), per 10 units",2012,30490.0,6417582.5
J1642,"Injection, heparin sodium, (heparin lock flush), per 10 units",2013,24280.0,5317782.5
J1642,"Injection, heparin sodium, (heparin lock flush), per 10 units",2014,18503.0,3847632.0
J1642,"Injection, heparin sodium, (heparin lock flush), per 10 units",2015,13949.0,3082262.0
J1644,"Injection, heparin sodium, per 1000 units",2012,25444.0,452624.8
J1644,"Injection, heparin sodium, per 1000 units",2013,19160.0,412199.7
J1644,"Injection, heparin sodium, per 1000 units",2014,16688.0,401355.1
J1644,"Injection, heparin sodium, per 1000 units",2015,14377.0,402258.8
J1645,"Injection, dalteparin sodium, per 2500 iu",2012,559.0,9842.0
J1645,"Injection, dalteparin sodium, per 2500 iu",2013,70.0,1133.0
J1645,"Injection, dalteparin sodium, per 2500 iu",2014,816.0,20214.0
J1645,"Injection, dalteparin sodium, per 2500 iu",2015,504.0,13692.0
J1650,"Injection, enoxaparin sodium, 10 mg",2012,2893.0,90422.0
J1650,"Injection, enoxaparin sodium, 10 mg",2013,2902.0,78699.0
J1650,"Injection, enoxaparin sodium, 10 mg",2014,2556.0,66858.0
J1650,"Injection, enoxaparin sodium, 10 mg",2015,1984.0,56918.5
J1652,"Injection, fondaparinux sodium, 0. 5 mg",2013,1865.0,97957.0
J1652,"Injection, fondaparinux sodium, 0.5 mg",2012,2122.0,134297.5
J1652,"Injection, fondaparinux sodium, 0.5 mg",2014,567.0,32443.0
J1652,"Injection, fondaparinux sodium, 0.5 mg",2015,193.0,8045.0
J1670,"Injection, tetanus immune globulin, human, up to 250 units",2012,2253.0,2266.0
J1670,"Injection, tetanus immune globulin, human, up to 250 units",2013,2157.0,2164.0
J1670,"Injection, tetanus immune globulin, human, up to 250 units",2014,1407.0,1413.0
J1670,"Injection, tetanus immune globulin, human, up to 250 units",2015,1033.0,1040.0
J1720,"Injection, hydrocortisone sodium succinate, up to 100 mg",2012,11652.0,40900.5
J1720,"Injection, hydrocortisone sodium succinate, up to 100 mg",2013,11777.0,40788.5
J1720,"Injection, hydrocortisone sodium succinate, up to 100 mg",2014,10598.0,34766.0
J1720,"Injection, hydrocortisone sodium succinate, up to 100 mg",2015,10146.0,33530.5
J1740,"Injection, ibandronate sodium, 1 mg",2012,8037.0,52335.0
J1740,"Injection, ibandronate sodium, 1 mg",2013,4223.0,27613.0
J1740,"Injection, ibandronate sodium, 1 mg",2014,3301.0,23486.0
J1740,"Injection, ibandronate sodium, 1 mg",2015,3156.0,20964.0
J1745,"Injection infliximab, 10 mg",2012,42645.0,8974513.6
J1745,"Injection infliximab, 10 mg",2013,43037.0,8985987.0
J1745,"Injection infliximab, 10 mg",2014,42450.0,8704654.9
J1745,"Injection infliximab, 10 mg",2015,41715.0,8456029.8
J1750,"Injection, iron dextran, 50 mg",2012,23281.0,556927.0
J1750,"Injection, iron dextran, 50 mg",2013,22000.0,539034.9
J1750,"Injection, iron dextran, 50 mg",2014,19261.0,480453.5
J1750,"Injection, iron dextran, 50 mg",2015,18507.0,443217.5
J1756,"Injection, iron sucrose, 1 mg",2012,28462.0,17119608.0
J1756,"Injection, iron sucrose, 1 mg",2013,29928.0,18746136.0
J1756,"Injection, iron sucrose, 1 mg",2014,29224.0,19053224.0
J1756,"Injection, iron sucrose, 1 mg",2015,24895.0,15772120.0
J1786,"Injection, imiglucerase, 10 units",2012,35.0,111880.0
J1790,"Injection, droperidol, up to 5 mg",2012,117.0,144.0
J1790,"Injection, droperidol, up to 5 mg",2013,39.0,44.0
J1800,"Injection, propranolol hcl, up to 1 mg",2012,160.0,240.0
J1800,"Injection, propranolol hcl, up to 1 mg",2013,146.0,222.0
J1800,"Injection, propranolol hcl, up to 1 mg",2014,148.0,249.0
J1800,"Injection, propranolol hcl, up to 1 mg",2015,62.0,152.0
J1850,"Injection, kanamycin sulfate, up to 75 mg",2013,149.0,440.0
J1850,"Injection, kanamycin sulfate, up to 75 mg",2014,35.0,55.0
J1885,"Injection, ketorolac tromethamine, per 15 mg",2012,281414.0,1348437.5
J1885,"Injection, ketorolac tromethamine, per 15 mg",2013,320876.0,1556484.1
J1885,"Injection, ketorolac tromethamine, per 15 mg",2014,341076.0,1650327.5
J1885,"Injection, ketorolac tromethamine, per 15 mg",2015,333331.0,1603882.1
J1940,"Injection, furosemide, up to 20 mg",2012,13856.0,49498.0
J1940,"Injection, furosemide, up to 20 mg",2013,12336.0,42805.0
J1940,"Injection, furosemide, up to 20 mg",2014,12529.0,47553.5
J1940,"Injection, furosemide, up to 20 mg",2015,11846.0,46603.0
J1950,"Injection, leuprolide acetate (for depot suspension), per 3. 75 mg",2013,35.0,270.0
J1950,"Injection, leuprolide acetate (for depot suspension), per 3.75 mg",2012,35.0,160.0
J1955,"Injection, levocarnitine, per 1 gm",2012,18.0,32.0
J1955,"Injection, levocarnitine, per 1 gm",2013,15.0,27.0
J1956,"Injection, levofloxacin, 250 mg",2012,1386.0,9037.0
J1956,"Injection, levofloxacin, 250 mg",2013,1607.0,12335.0
J1956,"Injection, levofloxacin, 250 mg",2014,1334.0,7506.0
J1956,"Injection, levofloxacin, 250 mg",2015,1161.0,8633.0
J1980,"Injection, hyoscyamine sulfate, up to 0. 25 mg",2013,68.0,160.0
J1980,"Injection, hyoscyamine sulfate, up to 0.25 mg",2012,46.0,198.0
J1980,"Injection, hyoscyamine sulfate, up to 0.25 mg",2014,41.0,92.0
J1980,"Injection, hyoscyamine sulfate, up to 0.25 mg",2015,63.0,104.0
J2001,"Injection, lidocaine hcl for intravenous infusion, 10 mg",2012,34226.0,153953.7
J2001,"Injection, lidocaine hcl for intravenous infusion, 10 mg",2013,26885.0,121687.9
J2001,"Injection, lidocaine hcl for intravenous infusion, 10 mg",2014,27706.0,124079.1
J2001,"Injection, lidocaine hcl for intravenous infusion, 10 mg",2015,30787.0,129865.8
J2010,"Injection, lincomycin hcl, up to 300 mg",2012,73966.0,167404.7
J2010,"Injection, lincomycin hcl, up to 300 mg",2013,68362.0,154700.5
